appid,title,publisher_group,language,recommendationid,voted_up,cl_sentiment,cl_theme,cl_pc_specific,cl_lang_group,cl_summary
1672500,Gundam Breaker 4,bandai_namco,english,174144992,True,positive,gameplay,not_mentioned,english,"Huge improvement overall, but mission maps lack dungeon design from Breaker 3"
1672500,Gundam Breaker 4,bandai_namco,schinese,173707598,True,mixed,other,not_mentioned,chinese,Bad news: poor story. Good news: still playable.
1672500,Gundam Breaker 4,bandai_namco,japanese,175288322,False,negative,gameplay,not_mentioned,japanese,"Broken combat balance, bugs, and shallow multiplayer features disappoint."
1672500,Gundam Breaker 4,bandai_namco,thai,173752267,True,negative,other,not_mentioned,other,"Incoherent text, unable to assess as meaningful game review."
1672500,Gundam Breaker 4,bandai_namco,japanese,178289463,False,mixed,gameplay,not_mentioned,japanese,"Combat tedious; recommended only for building/diorama enthusiasts, not action fans."
1672500,Gundam Breaker 4,bandai_namco,schinese,196281818,True,positive,value,yes_positive,chinese,"Better than New High Break, decent game, wants more Gundam IPs on PC"
1672500,Gundam Breaker 4,bandai_namco,english,203578816,True,positive,other,not_mentioned,indonesian,"Game is decent, satisfactory experience overall."
1672500,Gundam Breaker 4,bandai_namco,latam,184279722,True,mixed,performance,yes_negative,spanish,"Beautiful game but demands high RAM; playable with upgrades, worth keeping."
1672500,Gundam Breaker 4,bandai_namco,english,174020043,True,positive,gameplay,not_mentioned,english,Addictive gameplay with substantial 40-60 hour content
1672500,Gundam Breaker 4,bandai_namco,spanish,174050328,False,negative,gameplay,not_mentioned,spanish,Game lacks challenge and becomes repetitive quickly.
1672500,Gundam Breaker 4,bandai_namco,english,175913414,True,positive,gameplay,not_mentioned,english,Fun gameplay and customization outweigh weak story about AI.
1672500,Gundam Breaker 4,bandai_namco,english,174628823,False,negative,gameplay,not_mentioned,english,"Customization good, but repetitive missions and weak story disappoint."
1672500,Gundam Breaker 4,bandai_namco,english,173729066,True,positive,other,not_mentioned,english,Game exceeded reviewer's expectations positively
1672500,Gundam Breaker 4,bandai_namco,koreana,174159579,True,positive,other,not_mentioned,korean,"Good game, highly recommended"
1672500,Gundam Breaker 4,bandai_namco,thai,173670365,True,not_mentioned,other,not_mentioned,english,"Review text not provided, unable to analyze."
1672500,Gundam Breaker 4,bandai_namco,thai,175363834,True,positive,other,not_mentioned,other,"Game built for Gundam fans, highly praised"
1672500,Gundam Breaker 4,bandai_namco,japanese,175040690,False,negative,gameplay,not_mentioned,japanese,"Weapon imbalance, poor enemy AI, and inventory limits ruin gameplay experience."
1672500,Gundam Breaker 4,bandai_namco,schinese,173968601,False,negative,gameplay,not_mentioned,chinese,"Boring AI, poor level design with excessive cutscenes, unclear mechanics."
1672500,Gundam Breaker 4,bandai_namco,english,207649346,False,negative,content_volume,not_mentioned,english,Shallow game that overpromises depth and challenge but never delivers.
1672500,Gundam Breaker 4,bandai_namco,english,193431306,True,mixed,gameplay,not_mentioned,english,Recommended ARPG with forced dual-wielding and small maps complaints.
1672500,Gundam Breaker 4,bandai_namco,schinese,174563921,True,positive,gameplay,not_mentioned,chinese,Satisfying customization system allows creative mecha building despite imperfections.
1672500,Gundam Breaker 4,bandai_namco,schinese,174034783,True,positive,gameplay,not_mentioned,chinese,"First Gundam game, excellent customization, solid melee, grind-friendly"
1672500,Gundam Breaker 4,bandai_namco,koreana,174948571,True,positive,gameplay,not_mentioned,korean,"Enjoyed collecting parts, customizing freely, and mindless fun gameplay."
1672500,Gundam Breaker 4,bandai_namco,tchinese,174737911,True,positive,other,not_mentioned,english,User found the game enjoyable
1672500,Gundam Breaker 4,bandai_namco,english,173800146,True,mixed,gameplay,yes_negative,english,"Fun combat undermined by repetitive missions, poor AI, and graphical glitches."
1672500,Gundam Breaker 4,bandai_namco,thai,173693610,False,mixed,value,not_mentioned,other,"Great gameplay and customization, but expensive DLC and weak story."
1672500,Gundam Breaker 4,bandai_namco,english,175465131,True,positive,gameplay,not_mentioned,english,"Good Gundam game with enjoyable story, better than New Breaker but weaker than Breaker 3."
1672500,Gundam Breaker 4,bandai_namco,spanish,173716610,True,positive,other,not_mentioned,spanish,Enjoyed the game despite not knowing what Gundam is.
1672500,Gundam Breaker 4,bandai_namco,english,200472953,True,positive,content_volume,not_mentioned,english,"Loves game, wants specific content addition included"
1672500,Gundam Breaker 4,bandai_namco,japanese,174122918,True,positive,gameplay,not_mentioned,japanese,Gunpla Battle Gundam Warfare allows building and battling custom Gundam models with friends.
1672500,Gundam Breaker 4,bandai_namco,english,174632702,True,positive,gameplay,not_mentioned,english,Amazing game with awesome combat and fighting style
1680880,Forspoken,square_enix,schinese,154068722,True,mixed,gameplay,yes_positive,chinese,"Good optimization and gameplay, weak story, only buy on deep discount."
1680880,Forspoken,square_enix,english,135763801,True,positive,value,not_mentioned,english,"Great exploration, magic, story, and enemies at sale price"
1680880,Forspoken,square_enix,schinese,190594732,True,positive,gameplay,not_mentioned,chinese,"Fun gameplay with diverse magic and impressive skills, didn't mind the price."
1680880,Forspoken,square_enix,english,137664664,True,positive,gameplay,not_mentioned,english,"Engaging story, satisfying combat, spells, and exploration in massive world."
1680880,Forspoken,square_enix,ukrainian,183069071,True,positive,other,not_mentioned,english,User finds the game enjoyable
1680880,Forspoken,square_enix,japanese,163775607,True,positive,graphics,yes_negative,japanese,"Enjoyed exploration and story, PC graphics inconsistent with requirements"
1680880,Forspoken,square_enix,french,217641298,True,mixed,gameplay,not_mentioned,french,"Fluid combat and magical parkour shine, but climbing inconsistencies disappoint."
1680880,Forspoken,square_enix,spanish,169295434,True,mixed,gameplay,not_mentioned,spanish,"Large map, good story and visuals, but generic enemies and repetitive gameplay eventually."
1680880,Forspoken,square_enix,japanese,132322703,True,positive,story,not_mentioned,japanese,Story changes based on detours; lore enriches understanding of world.
1680880,Forspoken,square_enix,english,155906986,False,negative,gameplay,yes_negative,english,"Poor gameplay, graphics, performance, and unskippable cutscenes ruin experience."
1680880,Forspoken,square_enix,tchinese,132137382,False,negative,gameplay,not_mentioned,chinese,"Tedious open-world bloat with endless busywork, loses appeal quickly."
1680880,Forspoken,square_enix,english,194724233,True,positive,other,not_mentioned,english,"Quality game, dismisses negative criticism"
1680880,Forspoken,square_enix,english,190344780,False,negative,other,not_mentioned,english,"Game lived up to negative reputation, deeply disappointed."
1680880,Forspoken,square_enix,brazilian,205444880,False,negative,performance,yes_negative,portuguese,Extremely poor optimization makes game unplayable even on low settings.
1680880,Forspoken,square_enix,english,137580127,False,negative,value,not_mentioned,english,Overpriced with repetitive gameplay in a lifeless open world.
1680880,Forspoken,square_enix,german,132134592,False,negative,gameplay,yes_negative,german,"Mixed mechanics undermined by poor performance, annoying protagonist dialogue."
1680880,Forspoken,square_enix,schinese,141412014,True,positive,gameplay,not_mentioned,chinese,"5 hours in: solid parkour gameplay, decent graphics, worth the price"
1680880,Forspoken,square_enix,english,152024306,True,positive,gameplay,not_mentioned,english,Recommends unique single-player game offering good variety
1680880,Forspoken,square_enix,english,219598176,True,positive,gameplay,not_mentioned,english,Fun traversal gameplay with power progression outweighs minor issues
1680880,Forspoken,square_enix,english,205329423,False,negative,gameplay,not_mentioned,english,"Slow boring gameplay with weak story, difficult to continue."
1680880,Forspoken,square_enix,english,160211006,True,positive,gameplay,not_mentioned,english,"Nice game with decent graphics, interesting story, fun controls"
1680880,Forspoken,square_enix,french,136313930,False,negative,performance,yes_negative,french,Game broken after patch update; workaround needed to play.
1680880,Forspoken,square_enix,english,163755349,False,negative,gameplay,yes_negative,english,"Control scheme broken, magic parkour skill unresponsive, requesting refund."
1680880,Forspoken,square_enix,french,133750665,False,negative,other,not_mentioned,other,Review contains only 'Non' - insufficient content for analysis
1680880,Forspoken,square_enix,english,134231649,True,positive,gameplay,not_mentioned,english,"Fun gameplay, weak story, overall enjoyable experience."
1680880,Forspoken,square_enix,english,132093051,True,positive,gameplay,not_mentioned,english,"Unique magic combat system with great graphics, very enjoyable."
1680880,Forspoken,square_enix,japanese,132388424,False,negative,gameplay,not_mentioned,japanese,"Disappointing open-world with poor combat, unlikeable protagonist, tedious mechanics."
1680880,Forspoken,square_enix,german,187136725,False,mixed,content_volume,not_mentioned,german,"Great combat and graphics, but thin story and limited exploration content."
1680880,Forspoken,square_enix,koreana,136573643,True,positive,other,not_mentioned,korean,Encouraging message about self-worth and potential.
1680880,Forspoken,square_enix,russian,132177550,True,mixed,port_quality,yes_negative,russian,"Good fantasy isekay with better combat, but poor PC optimization"
1680880,Forspoken,square_enix,french,133688830,False,negative,performance,yes_negative,french,Crashes on high-end PC; disappointing Square Enix port quality
1680880,Forspoken,square_enix,english,132620241,True,positive,gameplay,not_mentioned,english,"Loves parkour, fighting mechanics, and story elements throughout."
1680880,Forspoken,square_enix,english,136206351,True,positive,other,not_mentioned,english,User expresses satisfaction with the game
1680880,Forspoken,square_enix,italian,132197192,True,mixed,gameplay,not_mentioned,portuguese,Beautiful magic combat but rushed story fails to surprise completionists.
1680880,Forspoken,square_enix,english,131909816,True,positive,gameplay,not_mentioned,english,"Slow start, but combat becomes excellent after first boss."
1680880,Forspoken,square_enix,english,155698658,False,negative,gameplay,not_mentioned,english,Half-baked execution undermines interesting world and story potential.
1680880,Forspoken,square_enix,english,220310895,True,mixed,content_volume,not_mentioned,english,Short main story offset by substantial side quests and post-game content.
1680880,Forspoken,square_enix,english,131966500,True,positive,gameplay,yes_negative,english,Slow start but fun combat and lore; optimization needs work.
